Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,States,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Discount_Amount,Years,Customer_Duration,Returned_Items,Return_Reason
7127,CA-2013-123176,2015-09-28,2015-09-30,Second Class,JG-15160,James Galang,Consumer,United States,Atlanta,Georgia,30318,South,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",13.89,3,0,4.5837,0,2015,old customer,Not Returned,Not Returned
377,US-2013-134656,2015-09-29,2015-10-02,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Quincy,Illinois,62301,Central,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,99.136,4,0.2,30.98,19.8272,2015,old customer,Not Returned,Not Returned
868,CA-2013-134362,2015-09-30,2015-10-03,First Class,LS-16945,Linda Southworth,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-LA-10004853,Office Supplies,Labels,Avery 483,15.936,4,0.2,5.1792,3.1872,2015,old customer,Not Returned,Not Returned
1077,CA-2013-161781,2015-09-30,2015-10-01,First Class,CC-12100,Chad Cunningham,Home Office,United States,Columbus,Indiana,47201,Central,OFF-AR-10000255,Office Supplies,Art,Newell 328,40.88,7,0,10.6288,0,2015,old customer,Not Returned,Not Returned
1683,US-2013-101497,2015-09-30,2015-10-02,Second Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,18.97,1,0,9.1056,0,2015,old customer,Not Returned,Not Returned
3500,CA-2013-108616,2015-09-30,2015-10-04,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Mobile,Alabama,36608,South,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,209.97,3,0,71.3898,0,2015,old customer,Not Returned,Not Returned
3501,CA-2013-108616,2015-09-30,2015-10-04,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Mobile,Alabama,36608,South,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,62.94,3,0,30.2112,0,2015,old customer,Not Returned,Not Returned
3502,CA-2013-108616,2015-09-30,2015-10-04,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Mobile,Alabama,36608,South,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",25.92,9,0,7.776,0,2015,old customer,Not Returned,Not Returned
5357,CA-2013-138037,2015-09-30,2015-10-04,Standard Class,AR-10540,Andy Reiter,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,27.24,5,0.2,9.534,5.448,2015,old customer,Not Returned,Not Returned
8088,CA-2013-106621,2015-09-30,2015-10-02,Second Class,DM-12955,Dario Medina,Corporate,United States,Yuma,Arizona,85364,West,OFF-AR-10002375,Office Supplies,Art,Newell 351,10.496,4,0.2,1.1808,2.0992,2015,old customer,Not Returned,Not Returned
9332,CA-2013-108056,2015-09-30,2015-10-04,Standard Class,ES-14080,Erin Smith,Corporate,United States,Springfield,Oregon,97477,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,3,0.2,75.18,171.84,2015,old customer,Not Returned,Not Returned
9987,CA-2013-125794,2015-09-30,2015-10-04,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24,1,0,15.2208,0,2015,old customer,Not Returned,Not Returned
4225,CA-2013-108644,2015-10-01,2015-10-04,First Class,SJ-20215,Sarah Jordon,Consumer,United States,Quincy,Illinois,62301,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",1.964,2,0.8,-3.2406,1.5712,2015,old customer,Not Returned,Not Returned
6946,CA-2013-106243,2015-10-01,2015-10-05,Standard Class,GM-14680,Greg Matthias,Consumer,United States,New York City,New York,10011,East,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",523.92,5,0.2,-26.196,104.784,2015,old customer,Not Returned,Not Returned
1068,CA-2013-157686,2015-10-02,2015-10-03,First Class,BD-11620,Brian DeCherney,Consumer,United States,San Francisco,California,94122,West,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",194.848,4,0.2,12.178,38.9696,2015,old customer,Not Returned,Not Returned
1264,CA-2013-155992,2015-10-02,2015-10-03,First Class,CC-12220,Chris Cortes,Consumer,United States,La Porte,Indiana,46350,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,69.9,2,0,18.873,0,2015,old customer,Not Returned,Not Returned
1265,CA-2013-155992,2015-10-02,2015-10-03,First Class,CC-12220,Chris Cortes,Consumer,United States,La Porte,Indiana,46350,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,41.85,5,0,10.881,0,2015,old customer,Not Returned,Not Returned
2229,CA-2013-139157,2015-10-02,2015-10-06,Standard Class,GM-14680,Greg Matthias,Consumer,United States,New York City,New York,10024,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",330.588,1,0.4,-115.7058,132.2352,2015,old customer,Not Returned,Not Returned
2667,CA-2013-111794,2015-10-02,2015-10-02,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Amarillo,Texas,79109,Central,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,79.512,3,0.2,20.8719,15.9024,2015,old customer,Not Returned,Not Returned
2668,CA-2013-111794,2015-10-02,2015-10-02,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Amarillo,Texas,79109,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,28.352,1,0.2,9.5688,5.6704,2015,old customer,Not Returned,Not Returned
7192,CA-2013-116918,2015-10-02,2015-10-07,Second Class,JK-15205,Jamie Kunitz,Consumer,United States,Hialeah,Florida,33012,South,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,5.388,4,0.7,-4.49,3.7716,2015,old customer,Not Returned,Not Returned
7193,CA-2013-116918,2015-10-02,2015-10-07,Second Class,JK-15205,Jamie Kunitz,Consumer,United States,Hialeah,Florida,33012,South,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,30.976,8,0.2,5.0336,6.1952,2015,old customer,Not Returned,Not Returned
2993,CA-2013-134376,2015-10-03,2015-10-07,Standard Class,TT-21265,Tim Taslimi,Corporate,United States,New York City,New York,10024,East,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3,0,16.5888,0,2015,old customer,Not Returned,Not Returned
4513,CA-2013-118969,2015-10-03,2015-10-04,First Class,LP-17095,Liz Preis,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",54.792,6,0.7,-40.1808,38.3544,2015,old customer,Not Returned,Not Returned
6826,CA-2013-118689,2015-10-03,2015-10-10,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905,Central,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,32.48,2,0,4.872,0,2015,old customer,Not Returned,Not Returned
6827,CA-2013-118689,2015-10-03,2015-10-10,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905,Central,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,17499.95,5,0,8399.976,0,2015,old customer,Not Returned,Not Returned
6828,CA-2013-118689,2015-10-03,2015-10-10,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905,Central,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,735.98,2,0,331.191,0,2015,old customer,Not Returned,Not Returned
6829,CA-2013-118689,2015-10-03,2015-10-10,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905,Central,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",34.37,7,0,16.8413,0,2015,old customer,Not Returned,Not Returned
6830,CA-2013-118689,2015-10-03,2015-10-10,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905,Central,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,33.96,2,0,9.5088,0,2015,old customer,Not Returned,Not Returned
897,CA-2013-140634,2015-10-04,2015-10-07,Second Class,HL-15040,Hunter Lopez,Consumer,United States,Houston,Texas,77095,Central,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,15.648,2,0.2,5.0856,3.1296,2015,old customer,Not Returned,Not Returned
981,CA-2013-144939,2015-10-04,2015-10-09,Standard Class,EB-13870,Emily Burns,Consumer,United States,New York City,New York,10035,East,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,599.292,6,0.1,93.2232,59.9292,2015,old customer,Not Returned,Not Returned
6370,CA-2013-103919,2015-10-04,2015-10-08,Standard Class,TP-21565,Tracy Poddar,Corporate,United States,Grand Prairie,Texas,75051,Central,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",38.08,5,0.6,-29.512,22.848,2015,old customer,Not Returned,Not Returned
7872,CA-2013-101672,2015-10-04,2015-10-08,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630,West,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,6.16,2,0,2.9568,0,2015,old customer,Not Returned,Not Returned
7873,CA-2013-101672,2015-10-04,2015-10-08,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,915.136,4,0.2,102.9528,183.0272,2015,old customer,Not Returned,Not Returned
7874,CA-2013-101672,2015-10-04,2015-10-08,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630,West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,8.56,2,0,3.852,0,2015,old customer,Not Returned,Not Returned
7875,CA-2013-101672,2015-10-04,2015-10-08,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Lake Forest,California,92630,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,97.82,2,0,45.9754,0,2015,old customer,Not Returned,Not Returned
4304,CA-2013-121601,2015-10-05,2015-10-05,Same Day,MO-17500,Mary O'Rourke,Consumer,United States,The Colony,Texas,75056,Central,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,59.752,7,0.2,19.4194,11.9504,2015,old customer,Not Returned,Not Returned
7666,US-2013-140158,2015-10-05,2015-10-09,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,2908,East,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,30.4,1,0,13.984,0,2015,old customer,Not Returned,Not Returned
7667,US-2013-140158,2015-10-05,2015-10-09,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,2908,East,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,5399.91,9,0,2591.9568,0,2015,old customer,Not Returned,Not Returned
7668,US-2013-140158,2015-10-05,2015-10-09,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,2908,East,OFF-ST-10000136,Office Supplies,Storage,Letter Size File,119.1,3,0,34.539,0,2015,old customer,Not Returned,Not Returned
8157,CA-2013-131296,2015-10-05,2015-10-10,Standard Class,MS-17830,Melanie Seite,Consumer,United States,Baltimore,Maryland,21215,East,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",239.372,2,0.3,-23.9372,71.8116,2015,old customer,Not Returned,Not Returned
8922,CA-2013-145709,2015-10-05,2015-10-09,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Coral Gables,Florida,33134,South,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,52.68,3,0.2,19.755,10.536,2015,old customer,Not Returned,Not Returned
8923,CA-2013-145709,2015-10-05,2015-10-09,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Coral Gables,Florida,33134,South,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,11.568,3,0.2,2.6028,2.3136,2015,old customer,Not Returned,Not Returned
6265,US-2013-115952,2015-10-07,2015-10-07,Same Day,JH-15910,Jonathan Howell,Consumer,United States,Tulsa,Oklahoma,74133,Central,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,28.85,5,0,14.425,0,2015,old customer,Returned,Product Damaged
7642,US-2013-157490,2015-10-07,2015-10-08,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001,West,TEC-MA-10001695,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,703.71,6,0.7,-938.28,492.597,2015,old customer,Returned,Product Description Inaccurate
7643,US-2013-157490,2015-10-07,2015-10-08,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001,West,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,17.904,4,0.7,-14.92,12.5328,2015,old customer,Returned,Product Description Inaccurate
7644,US-2013-157490,2015-10-07,2015-10-08,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001,West,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",11.976,4,0.7,-9.1816,8.3832,2015,old customer,Returned,Product Description Inaccurate
7645,US-2013-157490,2015-10-07,2015-10-08,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001,West,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",67.96,5,0.2,0.8495,13.592,2015,old customer,Returned,Product Description Inaccurate
3449,CA-2013-162614,2015-10-08,2015-10-14,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,27.264,2,0.2,8.8608,5.4528,2015,old customer,Not Returned,Not Returned
4751,CA-2013-127649,2015-10-08,2015-10-10,First Class,DL-13495,Dionis Lloyd,Corporate,United States,Spokane,Washington,99207,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,837.6,3,0.2,62.82,167.52,2015,old customer,Not Returned,Not Returned
5004,CA-2013-155033,2015-10-08,2015-10-13,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,10.56,2,0,5.0688,0,2015,old customer,Not Returned,Not Returned
6377,CA-2013-163216,2015-10-08,2015-10-11,First Class,AW-10930,Arthur Wiediger,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-LA-10000134,Office Supplies,Labels,Avery 511,4.928,2,0.2,1.7248,0.9856,2015,old customer,Not Returned,Not Returned
8007,CA-2013-139808,2015-10-08,2015-10-12,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Marysville,Washington,98270,West,OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",93.36,12,0,0.9336,0,2015,old customer,Not Returned,Not Returned
2557,US-2013-126844,2015-10-09,2015-10-15,Standard Class,BW-11110,Bart Watters,Corporate,United States,Houston,Texas,77070,Central,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,51.712,8,0.6,-32.32,31.0272,2015,old customer,Not Returned,Not Returned
5507,US-2013-162026,2015-10-09,2015-10-09,Same Day,JE-15745,Joel Eaton,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,61.96,2,0,27.882,0,2015,old customer,Not Returned,Not Returned
5767,CA-2013-149685,2015-10-09,2015-10-16,Standard Class,PM-19135,Peter McVee,Home Office,United States,San Antonio,Texas,78207,Central,OFF-LA-10004545,Office Supplies,Labels,Avery 50,60.144,6,0.2,20.2986,12.0288,2015,old customer,Not Returned,Not Returned
5975,CA-2013-135636,2015-10-09,2015-10-14,Standard Class,DB-13615,Doug Bickford,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-ST-10000676,Office Supplies,Storage,Fellowes Econo/Stor Drawers,387.72,5,0.2,-67.851,77.544,2015,old customer,Not Returned,Not Returned
2785,CA-2013-116974,2015-10-10,2015-10-16,Standard Class,MP-17965,Michael Paige,Corporate,United States,Troy,Ohio,45373,East,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,23.976,4,0.4,-15.5844,9.5904,2015,old customer,Not Returned,Not Returned
6507,US-2013-128909,2015-10-10,2015-10-12,Second Class,SP-20545,Sibella Parks,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,19.136,4,0.2,5.98,3.8272,2015,old customer,Not Returned,Not Returned
6508,US-2013-128909,2015-10-10,2015-10-12,Second Class,SP-20545,Sibella Parks,Corporate,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,332.832,4,0.2,-24.9624,66.5664,2015,old customer,Not Returned,Not Returned
7357,CA-2013-114748,2015-10-10,2015-10-15,Standard Class,MZ-17335,Maria Zettner,Home Office,United States,Phoenix,Arizona,85023,West,OFF-AR-10001315,Office Supplies,Art,Newell 310,1.408,1,0.2,0.1584,0.2816,2015,old customer,Not Returned,Not Returned
7358,CA-2013-114748,2015-10-10,2015-10-15,Standard Class,MZ-17335,Maria Zettner,Home Office,United States,Phoenix,Arizona,85023,West,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",169.568,2,0.2,0,33.9136,2015,old customer,Not Returned,Not Returned
7273,US-2013-150357,2015-10-11,2015-10-15,Standard Class,EB-13975,Erica Bern,Corporate,United States,Greensboro,North Carolina,27405,South,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,20.608,2,0.2,-4.3792,4.1216,2015,old customer,Not Returned,Not Returned
7274,US-2013-150357,2015-10-11,2015-10-15,Standard Class,EB-13975,Erica Bern,Corporate,United States,Greensboro,North Carolina,27405,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,4.095,3,0.7,-2.73,2.8665,2015,old customer,Not Returned,Not Returned
7968,CA-2013-157707,2015-10-11,2015-10-13,First Class,CC-12610,Corey Catlett,Corporate,United States,Denver,Colorado,80219,West,FUR-BO-10001567,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",90.882,3,0.7,-190.8522,63.6174,2015,old customer,Not Returned,Not Returned
7969,CA-2013-157707,2015-10-11,2015-10-13,First Class,CC-12610,Corey Catlett,Corporate,United States,Denver,Colorado,80219,West,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,15.992,1,0.2,-2.9985,3.1984,2015,old customer,Not Returned,Not Returned
7970,CA-2013-157707,2015-10-11,2015-10-13,First Class,CC-12610,Corey Catlett,Corporate,United States,Denver,Colorado,80219,West,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",120.784,1,0.2,13.5882,24.1568,2015,old customer,Not Returned,Not Returned
9835,CA-2013-126627,2015-10-11,2015-10-13,First Class,WB-21850,William Brown,Consumer,United States,La Porte,Texas,77571,Central,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",14,4,0.6,-6.3,8.4,2015,old customer,Not Returned,Not Returned
9836,CA-2013-126627,2015-10-11,2015-10-13,First Class,WB-21850,William Brown,Consumer,United States,La Porte,Texas,77571,Central,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",16.392,2,0.8,-26.2272,13.1136,2015,old customer,Not Returned,Not Returned
9751,CA-2013-113390,2015-10-12,2015-10-16,Standard Class,EP-13915,Emily Phan,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,5.344,2,0.2,0.668,1.0688,2015,old customer,Not Returned,Not Returned
9752,CA-2013-113390,2015-10-12,2015-10-16,Standard Class,EP-13915,Emily Phan,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AR-10001446,Office Supplies,Art,Newell 309,27.72,3,0.2,3.465,5.544,2015,old customer,Not Returned,Not Returned
134,CA-2013-145583,2015-10-14,2015-10-20,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,3,0,9.6192,0,2015,old customer,Returned,Customer Dissatified With Product
135,CA-2013-145583,2015-10-14,2015-10-20,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,1,0,16.6568,0,2015,old customer,Returned,Customer Dissatified With Product
136,CA-2013-145583,2015-10-14,2015-10-20,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,0,3.456,0,2015,old customer,Returned,Customer Dissatified With Product
137,CA-2013-145583,2015-10-14,2015-10-20,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0,1.9698,0,2015,old customer,Returned,Customer Dissatified With Product
138,CA-2013-145583,2015-10-14,2015-10-20,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3,0.2,26.6616,15.2352,2015,old customer,Returned,Customer Dissatified With Product
139,CA-2013-145583,2015-10-14,2015-10-20,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,0,18.4464,0,2015,old customer,Returned,Customer Dissatified With Product
140,CA-2013-145583,2015-10-14,2015-10-20,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0,20.6976,0,2015,old customer,Returned,Customer Dissatified With Product
1864,US-2013-100839,2015-10-14,2015-10-18,Standard Class,NC-18625,Noah Childs,Corporate,United States,Aurora,Colorado,80013,West,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,727.45,5,0.5,-465.568,363.725,2015,old customer,Not Returned,Not Returned
1865,US-2013-100839,2015-10-14,2015-10-18,Standard Class,NC-18625,Noah Childs,Corporate,United States,Aurora,Colorado,80013,West,FUR-FU-10001617,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",24.96,3,0.2,4.368,4.992,2015,old customer,Not Returned,Not Returned
2164,CA-2013-154018,2015-10-14,2015-10-20,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,191.976,3,0.2,23.997,38.3952,2015,old customer,Not Returned,Not Returned
2165,CA-2013-154018,2015-10-14,2015-10-20,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,8.288,2,0.2,3.0044,1.6576,2015,old customer,Not Returned,Not Returned
2166,CA-2013-154018,2015-10-14,2015-10-20,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",139.92,5,0.6,-150.414,83.952,2015,old customer,Not Returned,Not Returned
2167,CA-2013-154018,2015-10-14,2015-10-20,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,OFF-AR-10002067,Office Supplies,Art,Newell 334,15.872,1,0.2,1.1904,3.1744,2015,old customer,Not Returned,Not Returned
2168,CA-2013-154018,2015-10-14,2015-10-20,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,6.286,7,0.8,-11.0005,5.0288,2015,old customer,Not Returned,Not Returned
6441,CA-2013-101161,2015-10-14,2015-10-21,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,10024,East,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,34.7,5,0,12.492,0,2015,old customer,Not Returned,Not Returned
6442,CA-2013-101161,2015-10-14,2015-10-21,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,10024,East,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87,3,0,23.9688,0,2015,old customer,Not Returned,Not Returned
6443,CA-2013-101161,2015-10-14,2015-10-21,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,10024,East,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,37.94,2,0,18.2112,0,2015,old customer,Not Returned,Not Returned
6444,CA-2013-101161,2015-10-14,2015-10-21,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,10024,East,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,24.9,5,0,11.454,0,2015,old customer,Not Returned,Not Returned
6445,CA-2013-101161,2015-10-14,2015-10-21,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,10024,East,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,82.26,3,0,33.7266,0,2015,old customer,Not Returned,Not Returned
1485,US-2013-108098,2015-10-15,2015-10-19,Standard Class,CP-12340,Christine Phan,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,177,3,0,30.09,0,2015,old customer,Not Returned,Not Returned
3801,CA-2013-156503,2015-10-15,2015-10-21,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,102.592,1,0.2,10.2592,20.5184,2015,old customer,Not Returned,Not Returned
3802,CA-2013-156503,2015-10-15,2015-10-21,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,22.704,1,0.2,5.9598,4.5408,2015,old customer,Not Returned,Not Returned
3803,CA-2013-156503,2015-10-15,2015-10-21,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,93.024,3,0.2,33.7212,18.6048,2015,old customer,Not Returned,Not Returned
